group,tsne_x,tsne_y
Diffusion Model + LLM,-36.726,-85.7557
Diffusion Model + LLM,-0.5257,50.8106
Diffusion Model + LLM,6.1524,-46.4298
Diffusion Model + LLM,-76.6152,37.6812
Diffusion Model + LLM,-28.5025,-9.1238
Diffusion Model + LLM,11.8881,-62.0602
Diffusion Model + LLM,-31.567,54.5885
Diffusion Model + LLM,4.7442,-5.703
Diffusion Model + LLM,-49.5418,-20.1896
Diffusion Model + LLM,7.5918,-18.4833
Diffusion Model + LLM,-45.7897,-77.0983
Diffusion Model + LLM,16.6339,27.7427
Diffusion Model + LLM,-20.5193,36.872
Diffusion Model + LLM,14.2524,64.0974
Diffusion Model + LLM,-57.4966,0.3931
Diffusion Model + LLM,-63.9755,20.0813
Diffusion Model + LLM,-18.3953,5.5834
Diffusion Model + LLM,-25.7075,-72.7963
Diffusion Model + LLM,-0.4059,-7.2095
Diffusion Model + LLM,-22.5357,-40.905
Diffusion Model + LLM,-22.4067,27.2507
Diffusion Model + LLM,-17.1085,-75.403
Diffusion Model + LLM,-0.3672,60.0668
Diffusion Model + LLM,-43.6037,24.6288
Diffusion Model + LLM,-20.3505,-70.2508
Diffusion Model + LLM,-83.7846,29.4304
Diffusion Model + LLM,-27.2294,-4.7948
Diffusion Model + LLM,-12.0453,51.9346
Diffusion Model + LLM,-3.4485,-1.6068
Diffusion Model + LLM,-63.5268,20.6317
Diffusion Model + LLM,-32.5975,26.4377
Diffusion Model + LLM,17.601,-66.0395
Diffusion Model + LLM,8.6668,-24.4039
Diffusion Model + LLM,9.0142,6.7445
Diffusion Model + LLM,-44.3351,74.3147
Diffusion Model + LLM,-32.0738,-34.6535
Diffusion Model + LLM,10.9485,-75.9222
Diffusion Model + LLM,-11.2494,-22.9882
Diffusion Model + LLM,-38.6953,81.0083
Diffusion Model + LLM,-84.8048,-0.0666
Diffusion Model + LLM,-40.0374,-1.7149
Diffusion Model + LLM,-15.1161,-43.4038
Diffusion Model + LLM,-38.0511,85.0534
Diffusion Model + LLM,-89.3347,-6.9606
Diffusion Model + LLM,-11.8917,-19.3538
Diffusion Model + LLM,-71.8766,-2.7384
Diffusion Model + LLM,-55.4513,11.0245
Diffusion Model + LLM,-34.65,56.0357
Diffusion Model + LLM,-14.5641,-58.6464
Diffusion Model + LLM,-19.165,-39.9971
Diffusion Model + LLM,-53.3435,61.5356
Diffusion Model + LLM,-81.3583,3.9712
Diffusion Model + LLM,8.3765,-79.7642
Diffusion Model + LLM,-16.4055,54.5015
Diffusion Model + LLM,-32.2933,-89.8218
Diffusion Model + LLM,-92.8147,1.2954
Diffusion Model + LLM,-32.528,-89.8276
Diffusion Model + LLM,9.7232,-29.9767
Diffusion Model + LLM,2.4605,68.203
Diffusion Model + LLM,-48.4572,17.579
Diffusion Model + LLM,-33.1429,82.1625
Diffusion Model + LLM,-21.2632,13.4728
Diffusion Model + LLM,3.7146,30.5325
Diffusion Model + LLM,-61.729,30.7686
Diffusion Model + LLM,-28.9096,32.6008
Diffusion Model + LLM,3.464,77.1974
Diffusion Model + LLM,19.1498,-84.2563
Diffusion Model + LLM,-54.6675,-66.5515
Diffusion Model + LLM,-66.348,-38.206
Diffusion Model + LLM,-40.8784,-62.6914
Diffusion Model + LLM,-4.2981,0.0544
Diffusion Model + LLM,-37.2551,3.1691
Diffusion Model + LLM,22.207,51.5635
Diffusion Model + LLM,-17.2462,51.3859
Diffusion Model + LLM,-1.2482,43.4354
Diffusion Model + LLM,-24.3616,29.7595
Diffusion Model + LLM,-50.3436,22.4655
Diffusion Model + LLM,-13.0837,-51.755
Diffusion Model + LLM,-24.4918,-20.0631
Diffusion Model + LLM,-66.8963,54.7013
Diffusion Model + LLM,5.9655,5.4602
Diffusion Model + LLM,-61.3049,17.8755
Diffusion Model + LLM,-51.3129,66.952
Diffusion Model + LLM,-38.5433,88.7455
Diffusion Model + LLM,-53.106,26.7881
Diffusion Model + LLM,-54.4592,41.8052
Diffusion Model + LLM,-71.4446,-29.7625
Diffusion Model + LLM,-35.5394,-9.0177
Diffusion Model + LLM,-75.1914,38.8496
Diffusion Model + LLM,-15.6916,4.6952
Diffusion Model + LLM,-7.2445,13.9611
Diffusion Model + LLM,0.4015,6.9519
Diffusion Model + LLM,-72.3873,28.7783
Diffusion Model + LLM,-26.8603,13.1404
Diffusion Model + LLM,-4.5431,-7.8757
Diffusion Model + LLM,4.0002,-97.2848
Diffusion Model + LLM,3.0538,-2.5524
Diffusion Model + LLM,-57.5948,81.0601
Diffusion Model + LLM,-10.0499,81.749
Diffusion Model + LLM,-71.8156,61.9792
Diffusion Model + LLM,2.0908,25.454
Diffusion Model + LLM,7.1749,20.032
Diffusion Model + LLM,-45.506,29.073
Diffusion Model + LLM,-68.5635,4.0778
Diffusion Model + LLM,-47.2953,82.0487
Diffusion Model + LLM,9.2806,-8.6132
Diffusion Model + LLM,-58.2683,72.9262
Diffusion Model + LLM,7.4629,-80.1397
Diffusion Model + LLM,-63.2676,55.2804
Diffusion Model + LLM,-64.2304,-5.1726
Diffusion Model + LLM,-41.219,-2.1959
Diffusion Model + LLM,-53.1849,-5.6492
Diffusion Model + LLM,-85.121,18.5651
Diffusion Model + LLM,10.8368,41.773
Diffusion Model + LLM,5.1144,-18.0693
Diffusion Model + LLM,-28.0472,-22.6173
Diffusion Model + LLM,-28.8379,-46.3388
Diffusion Model + LLM,-28.3085,-2.5655
Diffusion Model + LLM,-64.8665,69.7503
Diffusion Model + LLM,-65.0869,-44.1719
Diffusion Model + LLM,-83.9633,56.2663
Diffusion Model + LLM,-12.6909,-41.5785
Diffusion Model + LLM,5.8898,-77.3177
Diffusion Model + LLM,-5.5969,8.9872
Diffusion Model + LLM,-34.1203,71.3898
Diffusion Model + LLM,7.8972,28.0687
Diffusion Model + LLM,-26.8761,13.8283
Diffusion Model + LLM,-18.7415,8.4094
Diffusion Model + LLM,-40.5676,31.1836
Diffusion Model + LLM,20.5862,16.9763
Diffusion Model + LLM,23.8389,-85.6139
Diffusion Model + LLM,9.6063,-92.0548
Diffusion Model + LLM,-58.8864,22.9637
Diffusion Model + LLM,-32.1233,13.6392
Diffusion Model + LLM,-27.8468,76.1365
Diffusion Model + LLM,-83.0175,2.9496
Diffusion Model + LLM,-18.4506,65.4612
Diffusion Model + LLM,-51.1706,80.5312
Diffusion Model + LLM,-92.8458,38.3546
Diffusion Model + LLM,-42.5968,36.1223
Diffusion Model + LLM,-52.257,33.2966
Diffusion Model + LLM,-93.0632,19.1676
Diffusion Model + LLM,-16.6706,-48.4041
Diffusion Model + LLM,17.5181,13.982
Diffusion Model + LLM,-19.677,-70.3913
Diffusion Model + LLM,-70.526,-6.7219
Diffusion Model + LLM,7.4845,48.8619
Diffusion Model + LLM,-1.6669,70.5081
Diffusion Model + LLM,-41.9737,-66.0788
Diffusion Model + LLM,-0.512,60.3425
Diffusion Model + LLM,17.3052,21.8898
Diffusion Model + LLM,-29.9369,-55.7623
Diffusion Model + LLM,2.1044,53.9013
Diffusion Model + LLM,-46.4251,33.111
Diffusion Model + LLM,-62.3262,18.9328
Diffusion Model + LLM,16.7114,1.8884
Diffusion Model + LLM,-80.8824,0.9764
Diffusion Model + LLM,-4.7243,39.5638
Diffusion Model + LLM,-70.9755,-37.6573
Diffusion Model + LLM,-42.99,-35.6162
Diffusion Model + LLM,-32.3236,64.375
Diffusion Model + LLM,5.3767,-93.7462
Diffusion Model + LLM,18.8558,3.6659
Diffusion Model + LLM,13.1679,51.5886
Diffusion Model + LLM,-56.9142,-5.9453
Diffusion Model + LLM,-37.8254,-60.5883
Diffusion Model + LLM,1.7681,-95.8535
Diffusion Model + LLM,-85.203,33.8174
Diffusion Model + LLM,-92.7783,34.9533
Diffusion Model + LLM,-41.9915,-32.247
Diffusion Model + LLM,15.449,-87.5252
Diffusion Model + LLM,8.309,82.3834
Diffusion Model + LLM,-36.2667,12.4945
Diffusion Model + LLM,-40.8152,70.8572
Diffusion Model + LLM,14.8088,-99.0556
Diffusion Model + LLM,-72.8749,-35.672
Diffusion Model + LLM,18.1623,39.127
Diffusion Model + LLM,-31.3023,55.7725
Diffusion Model + LLM,-52.9507,53.1417
Diffusion Model + LLM,-11.7633,51.9861
Diffusion Model + LLM,-52.0495,60.1696
Diffusion Model + LLM,-53.346,21.5961
Diffusion Model + LLM,-35.2294,63.7817
Diffusion Model + LLM,23.6465,56.2024
Diffusion Model + LLM,-8.52,-30.9948
Diffusion Model + LLM,-63.5667,-36.2149
Diffusion Model + LLM,18.1336,56.554
Diffusion Model + LLM,-48.5656,47.853
Diffusion Model + LLM,12.6107,-91.4387
Diffusion Model + LLM,-38.9166,20.1391
Diffusion Model + LLM,-44.0577,-11.0328
Diffusion Model + LLM,7.2826,-74.3454
Diffusion Model + LLM,-4.9318,12.5
Diffusion Model + LLM,-24.6057,35.1174
Diffusion Model + LLM,-20.7191,7.4257
Diffusion Model + LLM,5.4939,-7.7389
Diffusion Model + LLM,-26.4049,-6.4883
Diffusion Model + LLM,-46.5966,-12.0412
Diffusion Model + LLM,-48.487,58.2879
Diffusion Model + LLM,23.4069,-85.5561
Diffusion Model + LLM,9.5978,-67.7981
Diffusion Model + LLM,13.636,5.6003
Diffusion Model + LLM,-82.896,21.9615
Diffusion Model + LLM,-34.4492,72.5747
Diffusion Model + LLM,-52.9163,-7.5708
Diffusion Model + LLM,-12.1723,49.3608
Diffusion Model + LLM,17.1606,46.9875
Diffusion Model + LLM,-31.2155,55.7869
Diffusion Model + LLM,-32.5762,-89.4191
Diffusion Model + LLM,-49.0734,-37.5607
Diffusion Model + LLM,-38.2006,74.2725
Diffusion Model + LLM,-10.6046,-42.0532
Diffusion Model + LLM,-62.8072,-5.4334
Diffusion Model + LLM,-33.0155,61.7524
Diffusion Model + LLM,-52.7744,-72.0675
Diffusion Model + LLM,0.8326,-78.7447
Diffusion Model + LLM,-44.0273,9.2525
Diffusion Model + LLM,-12.7597,-85.0063
Diffusion Model + LLM,-76.249,-0.7126
Diffusion Model + LLM,-67.2255,5.2676
Diffusion Model + LLM,6.3889,76.8631
Diffusion Model + LLM,-87.5461,21.3098
Diffusion Model + LLM,-29.8607,-73.1754
Diffusion Model + LLM,-22.0899,47.2783
Diffusion Model + LLM,-19.5009,-67.2043
Diffusion Model + LLM,-31.1675,-73.3383
Diffusion Model + LLM,-3.5232,6.8244
Diffusion Model + LLM,-0.7107,3.6171
Diffusion Model + LLM,-3.2648,-27.849
Diffusion Model + LLM,-67.1455,19.397
Diffusion Model + LLM,-1.2287,31.8981
Diffusion Model + LLM,-3.369,-28.3675
Diffusion Model + LLM,-52.2045,-60.3944
Diffusion Model + LLM,-60.2656,21.418
Diffusion Model + LLM,2.2065,88.3699
Diffusion Model + LLM,-2.7988,-74.1559
Diffusion Model + LLM,14.0887,-16.3341
Diffusion Model + LLM,-26.5326,-65.129
Diffusion Model + LLM,-29.5708,-89.7154
Diffusion Model + LLM,-73.3024,-21.5122
Diffusion Model + LLM,11.4655,-0.0662
Diffusion Model + LLM,7.5569,-58.58
Diffusion Model + LLM,-10.0794,-53.3383
Diffusion Model + LLM,-65.6875,57.7433
Diffusion Model + LLM,-39.2813,-21.0196
Diffusion Model + LLM,-56.1972,32.4209
Diffusion Model + LLM,-62.7394,-36.5269
Diffusion Model + LLM,-23.8544,-69.6533
Diffusion Model + LLM,-4.0294,14.4842
Diffusion Model + LLM,-10.2628,-57.0428
Diffusion Model + LLM,-45.0018,19.7882
Diffusion Model + LLM,-68.0959,2.8158
Diffusion Model + LLM,-0.6429,-80.0789
Diffusion Model + LLM,-32.8694,-46.6304
Diffusion Model + LLM,-40.4533,85.5869
Diffusion Model + LLM,-25.9213,60.7787
Diffusion Model + LLM,-69.0941,-41.0437
Diffusion Model + LLM,-81.5641,32.0199
Diffusion Model + LLM,-48.7956,81.6886
Diffusion Model + LLM,2.3899,40.4048
Diffusion Model + LLM,1.0641,-0.1332
Diffusion Model + LLM,-80.8016,4.4272
Diffusion Model + LLM,-71.0764,43.2199
Diffusion Model + LLM,-91.2839,25.6958
Diffusion Model + LLM,6.2269,26.9647
Diffusion Model + LLM,-92.1995,32.4076
Diffusion Model + LLM,6.4814,77.3128
Diffusion Model + LLM,-22.0688,-40.1944
Diffusion Model + LLM,13.3141,64.0853
Diffusion Model + LLM,-31.8228,-24.3856
Diffusion Model + LLM,-80.0307,0.5183
Diffusion Model + LLM,-40.5457,-19.0941
Diffusion Model + LLM,-26.1005,65.1264
Diffusion Model + LLM,4.7285,-17.2653
Diffusion Model + LLM,-3.3583,43.0247
Diffusion Model + LLM,-36.9481,2.9551
Diffusion Model + LLM,-11.6276,53.442
Diffusion Model + LLM,-43.0492,66.0979
Diffusion Model + LLM,-13.6013,-18.413
Diffusion Model + LLM,-54.7748,60.3407
Diffusion Model + LLM,-48.7387,66.2861
Diffusion Model + LLM,-7.6941,15.1622
Diffusion Model + LLM,-48.7257,10.5544
Diffusion Model + LLM,16.8954,1.2242
Diffusion Model + LLM,-19.0301,-65.8653
Diffusion Model + LLM,-26.5022,-89.5746
Diffusion Model + LLM,-71.94,24.0343
Diffusion Model + LLM,-66.4827,23.0072
Diffusion Model + LLM,-8.5421,14.3578
Diffusion Model + LLM,-83.2167,12.8595
Diffusion Model + LLM,-81.8006,0.5924
Diffusion Model + LLM,-5.474,47.8503
Diffusion Model + LLM,-57.6445,-68.5523
Diffusion Model + LLM,-1.5535,77.1804
Diffusion Model + LLM,9.2967,16.2787
Diffusion Model + LLM,-95.0949,21.8405
Diffusion Model + LLM,-84.2261,6.1121
Diffusion Model + LLM,-24.6257,63.4206
Diffusion Model + LLM,-40.0574,35.8015
Diffusion Model + LLM,9.3682,86.8633
Diffusion Model + LLM,9.2137,9.2272
Diffusion Model + LLM,-47.7311,-55.986
Diffusion Model + LLM,8.8965,29.662
Diffusion Model + LLM,14.2197,-86.7767
Diffusion Model + LLM,64.2238,-44.4774
Diffusion Model + LLM,-49.1152,37.6786
Diffusion Model + LLM,-40.0782,25.024
Diffusion Model + LLM,-6.3845,35.5718
Diffusion Model + LLM,19.3145,18.0988
Diffusion Model + LLM,-29.0061,21.0616
Diffusion Model + LLM,-0.4089,-24.3754
Diffusion Model + LLM,-94.4865,0.3313
Diffusion Model + LLM,20.6408,16.9862
Diffusion Model + LLM,-82.9418,32.0713
Diffusion Model + LLM,-49.4123,-6.7517
Diffusion Model + LLM,-16.8077,14.1878
Diffusion Model + LLM,-8.6185,74.3331
Diffusion Model + LLM,-17.4322,13.6618
Diffusion Model + LLM,-12.3541,-73.2723
Diffusion Model + LLM,-24.4354,-84.0468
Diffusion Model + LLM,-13.9882,7.9201
Diffusion Model + LLM,-71.8388,-16.1329
Diffusion Model + LLM,-0.8837,13.5117
Diffusion Model + LLM,-66.0885,-44.7495
Diffusion Model + LLM,-41.921,72.9062
Diffusion Model + LLM,-34.4674,-15.5025
Diffusion Model + LLM,-19.6024,-80.5193
Diffusion Model + LLM,6.2076,81.2664
Diffusion Model + LLM,-48.4616,70.9302
Diffusion Model + LLM,8.0724,-78.9171
Diffusion Model + LLM,-7.4346,3.8762
Diffusion Model + LLM,-63.9004,-35.073
Diffusion Model + LLM,10.4495,-11.5053
Diffusion Model + LLM,-21.3137,13.515
Diffusion Model + LLM,-91.2178,-6.8595
Diffusion Model + LLM,-14.385,11.4418
Diffusion Model + LLM,-39.5049,45.4533
Diffusion Model + LLM,15.7315,-3.7087
Diffusion Model + LLM,-34.2187,-59.9918
Diffusion Model + LLM,-66.8007,5.1754
Diffusion Model + LLM,6.1958,-26.9271
Diffusion Model + LLM,15.1742,14.194
Diffusion Model + LLM,-28.676,0.0715
Diffusion Model + LLM,-3.1935,-78.2175
Diffusion Model + LLM,-28.7817,-11.1511
Diffusion Model + LLM,-7.399,-92.3132
Diffusion Model + LLM,-60.1117,-37.98
Diffusion Model + LLM,-42.2475,54.4505
Diffusion Model + LLM,-17.9144,-55.7527
Diffusion Model + LLM,-61.0712,-39.1441
Diffusion Model + LLM,-5.1168,60.9539
Diffusion Model + LLM,8.1469,57.1206
Diffusion Model + LLM,10.1538,-73.6276
Diffusion Model + LLM,2.0156,80.3015
Diffusion Model + LLM,-22.9272,88.7571
Diffusion Model + LLM,-31.0065,76.0236
Diffusion Model + LLM,-40.0724,29.889
Diffusion Model + LLM,-49.427,-60.3923
Diffusion Model + LLM,-47.7652,-35.3869
Diffusion Model + LLM,-27.3305,-65.0428
Diffusion Model + LLM,-2.8142,17.7594
Diffusion Model + LLM,-26.3867,80.6679
Diffusion Model + LLM,13.9804,26.1783
Diffusion Model + LLM,6.5542,15.4573
Diffusion Model + LLM,-31.0157,-0.1035
Diffusion Model + LLM,4.4155,76.183
Diffusion Model + LLM,-42.1482,85.6136
Diffusion Model + LLM,-23.9705,26.866
Diffusion Model + LLM,1.5124,-16.8116
Diffusion Model + LLM,-69.4148,10.6985
Diffusion Model + LLM,-14.5008,59.4647
Diffusion Model + LLM,-9.2856,67.2124
Diffusion Model + LLM,2.4263,43.8109
Diffusion Model + LLM,-9.7339,50.5877
Diffusion Model + LLM,-1.4605,50.3567
Diffusion Model + LLM,-83.6452,-1.8894
Diffusion Model + LLM,-38.5529,-52.7925
Diffusion Model + LLM,-19.8121,63.9991
Diffusion Model + LLM,-59.8032,-38.3539
Diffusion Model + LLM,-94.8055,18.0279
Diffusion Model + LLM,-49.5169,-75.4863
Diffusion Model + LLM,-20.4005,-63.6836
Diffusion Model + LLM,10.0307,-91.9037
Diffusion Model + LLM,-18.695,6.4493
Diffusion Model + LLM,-3.9897,-64.3363
Diffusion Model + LLM,3.7771,90.5339
Diffusion Model + LLM,-27.9137,67.8032
Diffusion Model + LLM,-44.308,9.1597
Diffusion Model + LLM,-54.5944,61.0686
Diffusion Model + LLM,-42.531,16.5288
Diffusion Model + LLM,-15.6872,73.1619
Diffusion Model + LLM,9.4362,-61.4141
Diffusion Model + LLM,5.7304,-63.2954
Diffusion Model + LLM,6.3027,47.532
Diffusion Model + LLM,-29.0712,26.2997
Diffusion Model + LLM,-35.0037,13.7686
Diffusion Model + LLM,-2.8648,9.1541
Diffusion Model + LLM,8.2113,64.6534
Diffusion Model + LLM,21.6563,-88.4681
Diffusion Model + LLM,-29.8125,-17.5905
Diffusion Model + LLM,-42.5376,87.3759
Diffusion Model + LLM,-0.1919,-1.3332
Diffusion Model + LLM,-47.6303,-74.7809
Diffusion Model + LLM,-31.3685,0.916
Diffusion Model + LLM,-68.764,42.1356
Diffusion Model + LLM,-3.8236,-78.5439
Diffusion Model + LLM,-38.5342,7.9049
Diffusion Model + LLM,-10.798,48.9813
Diffusion Model + LLM,-23.6114,-58.0157
Diffusion Model + LLM,-0.369,-4.4543
Diffusion Model + LLM,-11.0826,49.0717
Diffusion Model + LLM,-12.2117,15.1735
Diffusion Model + LLM,-17.6283,-24.1748
Diffusion Model + LLM,-44.9348,-11.6701
Diffusion Model + LLM,-2.1588,-79.3622
Diffusion Model + LLM,-45.9528,-62.9308
Diffusion Model + LLM,-9.2202,-1.566
Diffusion Model + LLM,-13.5401,50.7046
Diffusion Model + LLM,-61.8621,17.7486
Diffusion Model + LLM,-33.8975,13.6799
Diffusion Model + LLM,-4.8365,12.6773
Diffusion Model + LLM,-74.1795,37.4605
Diffusion Model + LLM,-70.0573,3.4786
Diffusion Model + LLM,-5.8158,24.2516
Diffusion Model + LLM,-8.2547,-70.3986
Diffusion Model + LLM,20.2718,14.5684
Diffusion Model + LLM,-80.7349,-0.911
Diffusion Model + LLM,-36.1004,1.523
Diffusion Model + LLM,-12.0867,-70.1888
Diffusion Model + LLM,-90.5366,23.7408
Diffusion Model + LLM,-35.6958,60.7124
Diffusion Model + LLM,-6.0555,37.3266
Diffusion Model + LLM,-34.5603,71.7582
Diffusion Model + LLM,-60.2702,13.0805
Diffusion Model + LLM,-32.8406,-5.8664
Diffusion Model + LLM,-49.7518,21.4304
Diffusion Model + LLM,9.4754,-92.9894
Diffusion Model + LLM,-25.4753,70.7527
Diffusion Model + LLM,-66.0685,-10.7868
Diffusion Model + LLM,-35.2487,70.411
Diffusion Model + LLM,-1.1568,83.8127
Diffusion Model + LLM,-5.3367,-66.9347
Diffusion Model + LLM,-26.9203,-4.4354
Diffusion Model + LLM,13.0772,-1.0956
Diffusion Model + LLM,-16.6792,45.6362
Diffusion Model + LLM,0.7512,40.5236
Diffusion Model + LLM,-29.0683,-74.6669
Diffusion Model + LLM,2.745,14.2771
Diffusion Model + LLM,-60.4332,-7.4941
Diffusion Model + LLM,-15.0092,72.7774
Diffusion Model + LLM,-4.8735,-64.6263
Diffusion Model + LLM,-43.221,-30.0004
Diffusion Model + LLM,-41.5795,-10.5078
Diffusion Model + LLM,-20.5062,-92.3347
Diffusion Model + LLM,-67.8007,62.483
Diffusion Model + LLM,-8.725,-77.5337
Diffusion Model + LLM,-22.1434,38.3567
Diffusion Model + LLM,-81.0064,21.9616
Diffusion Model + LLM,6.0855,81.2765
Diffusion Model + LLM,8.9955,0.7144
Diffusion Model + LLM,1.7208,-92.7719
Diffusion Model + LLM,12.6041,-2.0749
Diffusion Model + LLM,-43.8551,-27.2915
Diffusion Model + LLM,-64.5886,38.5624
Diffusion Model + LLM,-46.4325,62.716
Diffusion Model + LLM,10.3975,50.1571
Diffusion Model + LLM,-7.3883,-78.0634
Diffusion Model + LLM,-34.9507,47.5829
Diffusion Model + LLM,3.8216,19.2025
Diffusion Model + LLM,-39.3831,44.7395
Diffusion Model + LLM,-62.9329,-37.7624
Diffusion Model + LLM,-6.6422,-8.4555
Diffusion Model + LLM,-50.2149,65.1441
Diffusion Model + LLM,-71.2165,22.3799
Diffusion Model + LLM,7.5903,-7.9677
Diffusion Model + LLM,-1.4719,-77.876
Diffusion Model + LLM,2.1798,-5.9837
Diffusion Model + LLM,-11.074,-1.2528
Diffusion Model + LLM,1.7157,-0.8836
Diffusion Model + LLM,-4.5293,-45.2451
Diffusion Model + LLM,-37.2371,30.0722
Diffusion Model + LLM,-21.686,48.2946
Diffusion Model + LLM,-0.0113,52.6171
Diffusion Model + LLM,6.4914,-56.8502
Diffusion Model + LLM,-18.304,43.7265
Diffusion Model + LLM,-9.8866,-2.8458
Diffusion Model + LLM,-12.635,-72.863
Diffusion Model + LLM,-10.0872,71.9619
Diffusion Model + LLM,-66.0109,38.2058
Diffusion Model + LLM,20.1741,5.6598
Diffusion Model + LLM,9.0474,-62.1943
Diffusion Model + LLM,2.8257,-47.3923
Diffusion Model + LLM,-12.6846,52.765
Diffusion Model + LLM,5.6548,74.064
Diffusion Model + LLM,-35.3836,78.6762
Diffusion Model + LLM,-88.2457,-2.7269
Diffusion Model + LLM,-60.6444,2.9664
Diffusion Model + LLM,-55.5665,43.2972
Diffusion Model + LLM,-46.5504,-37.5526
Diffusion Model + LLM,-61.146,64.6984
Diffusion Model + LLM,-27.2084,12.2953
Diffusion Model + LLM,-14.6817,86.272
Diffusion Model + LLM,-29.8586,67.1901
Diffusion Model + LLM,-28.4126,24.8937
Diffusion Model + LLM,-5.3426,-29.0915
Diffusion Model + LLM,-5.7277,6.08
Diffusion Model + LLM,-18.9042,-91.734
Diffusion Model + LLM,-5.562,-43.2063
Diffusion Model + LLM,-49.9888,72.8255
Diffusion Model + LLM,-18.4691,67.511
Diffusion Model + LLM,-9.538,66.8734
Diffusion Model + LLM,-7.9859,9.0395
Diffusion Model + LLM,-18.2408,-24.1315
Diffusion Model + LLM,-17.1519,0.6853
Diffusion Model + LLM,-43.094,-29.9124
Diffusion Model + LLM,-17.5697,-46.2479
Diffusion Model + LLM,-35.4913,87.5164
Diffusion Model + LLM,-11.8893,57.1014
Diffusion Model + LLM,-66.3849,-41.4131
Diffusion Model + LLM,3.3269,-28.7027
Diffusion Model + LLM,-60.3734,-7.6544
Diffusion Model + LLM,-49.6364,21.3114
Diffusion Model + LLM,-52.5241,43.4606
Diffusion Model + LLM,-66.8012,-40.2325
Diffusion Model + LLM,-70.7517,18.9313
Diffusion Model + LLM,-3.6674,31.5302
Diffusion Model + LLM,-46.7601,-37.6712
Diffusion Model + LLM,-18.0762,-12.4462
Diffusion Model + LLM,-19.3149,43.6041
Diffusion Model + LLM,-63.5918,-5.4923
Diffusion Model + LLM,9.2126,-26.4125
Diffusion Model + LLM,5.8164,-50.6284
Diffusion Model + LLM,5.4911,-27.0439
Diffusion Model + LLM,-30.9394,-43.1461
Diffusion Model + LLM,3.703,-90.0804
Diffusion Model + LLM,-88.8705,1.975
Diffusion Model + LLM,-49.7124,20.1501
Diffusion Model + LLM,-0.5225,78.4009
Diffusion Model + LLM,-43.0809,40.4291
Diffusion Model + LLM,-0.1967,2.6611
Diffusion Model + LLM,-4.0603,24.3338
Diffusion Model + LLM,-31.9094,69.4363
Diffusion Model + LLM,-36.0057,60.9424
Diffusion Model + LLM,-20.5097,20.4296
Diffusion Model + LLM,-38.0032,14.9296
Diffusion Model + LLM,-19.441,-6.1328
Diffusion Model + LLM,-12.046,2.7572
Diffusion Model + LLM,-6.0937,47.2651
Diffusion Model + LLM,-57.0508,41.007
Diffusion Model + LLM,-56.4952,36.0075
Diffusion Model + LLM,-50.1771,78.0192
Diffusion Model + LLM,-12.9569,62.3296
Diffusion Model + LLM,-37.1407,-62.2797
Diffusion Model + LLM,-9.5065,53.4274
Diffusion Model + LLM,-4.7316,8.8582
Diffusion Model + LLM,-32.5095,-16.1687
Diffusion Model + LLM,-32.6498,-83.9394
Diffusion Model + LLM,2.6169,68.309
Diffusion Model + LLM,-4.2256,-60.4614
Diffusion Model + LLM,12.901,-70.4162
Diffusion Model + LLM,-39.8408,88.3323
Diffusion Model + LLM,-48.7796,70.746
Diffusion Model + LLM,-68.3174,-39.8905
Diffusion Model + LLM,-96.7843,-0.0807
Diffusion Model + LLM,33.7276,74.0062
Diffusion Model + LLM,-8.5402,-3.547
Diffusion Model + LLM,-33.7218,-4.0355
Diffusion Model + LLM,-53.8217,26.1966
Diffusion Model + LLM,-8.5337,-54.5612
Diffusion Model + LLM,-20.0516,6.095
Diffusion Model + LLM,-4.5073,41.1375
Diffusion Model + LLM,-20.4961,-69.9066
Diffusion Model + LLM,-44.6186,28.1738
Diffusion Model + LLM,-2.2272,27.9776
Diffusion Model + LLM,-52.701,34.2912
Diffusion Model + LLM,3.597,-93.1226
Diffusion Model + LLM,-41.9354,84.7008
Diffusion Model + LLM,-72.899,3.5621
Diffusion Model + LLM,-51.1672,74.9431
Diffusion Model + LLM,-92.1775,23.516
Diffusion Model + LLM,-37.3871,59.3598
Diffusion Model + LLM,-10.306,25.7211
Diffusion Model + LLM,-19.1565,-42.4432
Diffusion Model + LLM,-65.3178,41.6522
Diffusion Model + LLM,-81.9335,40.8798
Diffusion Model + LLM,-31.4195,54.5777
Diffusion Model + LLM,2.5047,89.3902
Diffusion Model + LLM,6.4675,47.5981
Diffusion Model + LLM,-15.8948,-1.2917
Diffusion Model + LLM,-22.1888,-30.4791
Diffusion Model + LLM,1.2848,-45.7414
Diffusion Model + LLM,-35.3326,-79.197
Diffusion Model + LLM,0.7017,-50.1325
Diffusion Model + LLM,-48.9508,-11.1002
Diffusion Model + LLM,-12.274,83.0025
Diffusion Model + LLM,-29.0205,-74.5146
Diffusion Model + LLM,-7.3019,61.3876
Diffusion Model + LLM,16.8108,39.0901
Diffusion Model + LLM,-19.0767,27.7027
Diffusion Model + LLM,-69.6385,-15.1264
Diffusion Model + LLM,-65.8532,-29.1817
Diffusion Model + LLM,-29.2673,2.8534
Diffusion Model + LLM,4.2608,-56.8991
Diffusion Model + LLM,-52.8357,15.7661
Diffusion Model + LLM,-10.563,-78.9988
Diffusion Model + LLM,-19.9305,24.3933
Diffusion Model + LLM,-46.316,9.5312
Diffusion Model + LLM,-4.27,41.0921
