mof_id,formula,formation_energy_eV_per_atom,energy_eV,method,space_group
C40H24N8O17Zn4-3_9-MACE-OMat-D3,C40H24N8O17Zn4-3_9-MACE-OMat-D3,-0.287681,-627.627,MACE-OMat-D3,P1
C40H24N16O21Zn4-0_18-MACE-OMat-D3,C40H24N16O21Zn4-0_18-MACE-OMat-D3,-0.263562,-715.096,MACE-OMat-D3,P1
C40H20N8O17Zn4-1_8-MACE-OMat-D3,C40H20N8O17Zn4-1_8-MACE-OMat-D3,-0.243009,-609.526,MACE-OMat-D3,P1
C40H20N8O13Zn4-3_4-MACE-OMat-D3,C40H20N8O13Zn4-3_4-MACE-OMat-D3,-0.244993,-588.93,MACE-OMat-D3,P1
C40H20N8O13Zn4-2-MACE-OMat-D3,C40H20N8O13Zn4-2-MACE-OMat-D3,-0.222339,-587.004,MACE-OMat-D3,P1
C40H20N12O13Zn4-1_17-MACE-OMat-D3,C40H20N12O13Zn4-1_17-MACE-OMat-D3,-0.2044,-619.675,MACE-OMat-D3,P1
C39H33N6O13Zn4-2_15-MACE-OMat-D3,C39H33N6O13Zn4-2_15-MACE-OMat-D3,-0.313574,-614.18,MACE-OMat-D3,P1
C38H28N4O13Zn4-1_9-MACE-OMat-D3,C38H28N4O13Zn4-1_9-MACE-OMat-D3,-0.314453,-569.645,MACE-OMat-D3,P1
C32H20O17Zn4-3_10-MACE-OMat-D3,C32H20O17Zn4-3_10-MACE-OMat-D3,-0.480918,-482.691,MACE-OMat-D3,P1
C30H24N18O13Zn4-0_16-MACE-OMat-D3,C30H24N18O13Zn4-0_16-MACE-OMat-D3,-0.378152,-606.235,MACE-OMat-D3,P1
C24H20N4O17Zn4-0_2-MACE-OMat-D3,C24H20N4O17Zn4-0_2-MACE-OMat-D3,-0.547076,-445.153,MACE-OMat-D3,P1
C24H16N8O21Zn4-3_4-MACE-OMat-D3,C24H16N8O21Zn4-3_4-MACE-OMat-D3,-0.497242,-483.899,MACE-OMat-D3,P1
C24H16O25Zn4-2_8-MACE-OMat-D3,C24H16O25Zn4-2_8-MACE-OMat-D3,-0.688953,-448.174,MACE-OMat-D3,P1
C18H12O19Zn4-3_7-MACE-OMat-D3,C18H12O19Zn4-3_7-MACE-OMat-D3,-0.735988,-341.812,MACE-OMat-D3,P1
C20H16O11Zn4-0_3.0-r2SCAN-D4,C20H16O11Zn4-0_3.0-r2SCAN-D4,-0.410393,-376.675,r2SCAN-D4,P1
C56H24N8O13S8Zn4-1_11-MACE-OMat-D3,C56H24N8O13S8Zn4-1_11-MACE-OMat-D3,-0.0505209,-766.934,MACE-OMat-D3,P1
C56H24N16O13Zn4-2-MACE-OMat-D3,C56H24N16O13Zn4-2-MACE-OMat-D3,-0.0980024,-806.026,MACE-OMat-D3,P1
C52H20N12O13Zn4-1_10-MACE-OMat-D3,C52H20N12O13Zn4-1_10-MACE-OMat-D3,-0.127204,-724.667,MACE-OMat-D3,P1
C48H24N16O13S8Zn4-2-MACE-OMat-D3,C48H24N16O13S8Zn4-2-MACE-OMat-D3,-0.125781,-768.638,MACE-OMat-D3,P1
C36H30N9O13Zn4-3_11-MACE-OMat-D3,C36H30N9O13Zn4-3_11-MACE-OMat-D3,-0.348994,-604.216,MACE-OMat-D3,P1
C36H30N6O19Zn4-3-MACE-OMat-D3,C36H30N6O19Zn4-3-MACE-OMat-D3,-0.468613,-621.282,MACE-OMat-D3,P1
C36H24N6O13S3Zn4-2_14-MACE-OMat-D3,C36H24N6O13S3Zn4-2_14-MACE-OMat-D3,-0.24911,-561.422,MACE-OMat-D3,P1
C36H18N6O13Zn4-1_3-MACE-OMat-D3,C36H18N6O13Zn4-1_3-MACE-OMat-D3,-0.284227,-530.035,MACE-OMat-D3,P1
C36H16N8O9S2Zn4-1_3-MACE-OMat-D3,C36H16N8O9S2Zn4-1_3-MACE-OMat-D3,-0.016164,-508.029,MACE-OMat-D3,P1
C24H24O17Zn4-0_9-r2SCAN-D4,C24H24O17Zn4-0_9-r2SCAN-D4,-0.539606,-495.628,r2SCAN-D4,P1
C24H24O13Zn4-0_10-r2SCAN-D4,C24H24O13Zn4-0_10-r2SCAN-D4,-0.488166,-466.842,r2SCAN-D4,P1
C48H24N12O21Zn4-3_11-MACE-OMat-D3,C48H24N12O21Zn4-3_11-MACE-OMat-D3,-0.205477,-749.998,MACE-OMat-D3,P1
C48H24N12O19Zn4-3_9-MACE-OMat-D3,C48H24N12O19Zn4-3_9-MACE-OMat-D3,-0.264946,-746.054,MACE-OMat-D3,P1
C44H24N8O17Zn4-2_10-MACE-OMat-D3,C44H24N8O17Zn4-2_10-MACE-OMat-D3,-0.256338,-662.516,MACE-OMat-D3,P1
C44H24N8O13S4Zn4-3_18-MACE-OMat-D3,C44H24N8O13S4Zn4-3_18-MACE-OMat-D3,-0.224081,-656.11,MACE-OMat-D3,P1
C44H24N16O13Zn4-0_2-MACE-OMat-D3,C44H24N16O13Zn4-0_2-MACE-OMat-D3,-0.203375,-705.157,MACE-OMat-D3,P1
C24H24O17Zn4-2_12-r2SCAN-D4,C24H24O17Zn4-2_12-r2SCAN-D4,-0.519192,-494.219,r2SCAN-D4,P1
C24H28N4O13Zn4-3_11-r2SCAN-D4,C24H28N4O13Zn4-3_11-r2SCAN-D4,-0.459044,-519.053,r2SCAN-D4,P1
C44H24O13Zn4-3_3-r2SCAN-D4,C44H24O13Zn4-3_3-r2SCAN-D4,-0.308373,-661.663,r2SCAN-D4,P1
C48H28N4O13Zn4-3_12-r2SCAN-D4,C48H28N4O13Zn4-3_12-r2SCAN-D4,-0.230956,-748.355,r2SCAN-D4,P1
C8H3Mg2N1O4-3-r2SCAN-D4,C8H3Mg2N1O4-3-r2SCAN-D4,-0.242961,-135.71,r2SCAN-D4,P1
C44H24N8O17Zn4-0_18-r2SCAN-D4,Zn4H24C44N8O17,-0.235074,-754.747,r2SCAN-D4,P1
C42H24N6O25Zn4-3_14-r2SCAN-D4,Zn4H24C42N6O25,-0.459637,-786.6,r2SCAN-D4,P1
C42H24N6O13Zn4-3_11-r2SCAN-D4,Zn4H24C42N6O13,-0.26134,-693.584,r2SCAN-D4,P1
C40H36N8O13Zn4-7-r2SCAN-D4,Zn4H36C40N8O13,-0.260848,-736.421,r2SCAN-D4,P1
C40H24N8O13Zn4-2_9-r2SCAN-D4,Zn4H24C40N8O13,-0.215222,-687.747,r2SCAN-D4,P1
C40H24N8O17Zn4-1_8-r2SCAN-D4,Zn4H24C40N8O17,-0.205182,-710.958,r2SCAN-D4,P1
C40H20N12O13Zn4-1_3-r2SCAN-D4,Zn4H20C40N12O13,-0.185095,-707.843,r2SCAN-D4,P1
C38H28N4O13Zn4-1-r2SCAN-D4,Zn4H28C38N4O13,-0.309112,-652.674,r2SCAN-D4,P1
C24H20N4O13Zn4-1_4-r2SCAN-D4,Zn4H20C24N4O13,-0.468871,-488.364,r2SCAN-D4,P1
C40H24N8O9Zn4-0_4-r2SCAN-D4,Zn4H24C40N8O9,0.00472313,-644.907,r2SCAN-D4,P1
C48H24N8O17Zn4-3_14-r2SCAN-D4,Zn4H24C48N8O17,-0.205323,-792.75,r2SCAN-D4,P1
C36H18N6O13S3Zn4-1_1-r2SCAN-D4,Zn4H18C36S3N6O13,-0.25957,-634.639,r2SCAN-D4,P1
C36H18N6O13S3Zn4-0_4-r2SCAN-D4,Zn4H18C36S3N6O13,-0.259786,-634.656,r2SCAN-D4,P1
C52H20N12O13Zn4-0_5-r2SCAN-D4,Zn4H20C52N12O13,-0.075524,-819.202,r2SCAN-D4,P1
C48H16N16O17Zn4-2_3-r2SCAN-D4,Zn4H16C48N16O17,-0.112834,-828.962,r2SCAN-D4,P1
C36H20N8O21Zn4-2-r2SCAN-D4,Zn4H20C36N8O21,-0.299687,-687.937,r2SCAN-D4,P1
C32H24N16O13Zn4-2_9-r2SCAN-D4,Zn4H24C32N16O13,-0.228118,-681.968,r2SCAN-D4,P1
C33H30N15O13Zn4-3_15-r2SCAN-D4,Zn4H30C33N15O13,-0.282599,-710.12,r2SCAN-D4,P1
C64H32N8O13Zn4-1-r2SCAN-D4,Zn4H32C64N8O13,-0.118908,-951.045,r2SCAN-D4,P1
C64H20N16O13Zn4-1_4-r2SCAN-D4,Zn4H20C64N16O13,-0.00345716,-968.787,r2SCAN-D4,P1
C64H24N16O13Zn4-0_11-r2SCAN-D4,Zn4H24C64N16O13,-0.0350098,-986.446,r2SCAN-D4,P1
C60H18N12O13S6Zn4-3-r2SCAN-D4,Zn4H18C60S6N12O13,0.0164917,-931.717,r2SCAN-D4,P1
C60H18N12O13S6Zn4-1_5-r2SCAN-D4,Zn4H18C60S6N12O13,0.0494291,-927.996,r2SCAN-D4,P1
C60H16N16O13Zn4-3_17-r2SCAN-D4,Zn4H16C60N16O13,-0.00441534,-914.968,r2SCAN-D4,P1
C56H8N40O13Zn4-3_5-r2SCAN-D4,Zn4H8C56N40O13,0.229227,-1038.65,r2SCAN-D4,P1
C56H24N8O13S8Zn4-0_13-r2SCAN-D4,Zn4H24C56S8N8O13,-0.046188,-899.131,r2SCAN-D4,P1
C56H24N8O13S8Zn4-0_3-r2SCAN-D4,Zn4H24C56S8N8O13,0.0339324,-890.077,r2SCAN-D4,P1
C56H24N16O13Zn4-0-r2SCAN-D4,Zn4H24C56N16O13,-0.0567109,-908.482,r2SCAN-D4,P1
C54H36N6O13Zn4-1_9-r2SCAN-D4,Zn4H36C54N6O13,-0.163165,-850.45,r2SCAN-D4,P1
C54H30N6O19Zn4-0_17-r2SCAN-D4,Zn4H30C54N6O19,-0.262085,-875.812,r2SCAN-D4,P1
C54H18N12O19Zn4-3_2-r2SCAN-D4,Zn4H18C54N12O19,-0.168009,-877.597,r2SCAN-D4,P1
C54H18N12O13S6Zn4-2_5-r2SCAN-D4,Zn4H18C54S6N12O13,-0.044173,-878.205,r2SCAN-D4,P1
C52H44N8O17Zn4-0_8-r2SCAN-D4,Zn4H44C52N8O17,-0.217828,-908.448,r2SCAN-D4,P1
C52H36N4O17Zn4-1_7-r2SCAN-D4,Zn4H36C52N4O17,-0.250498,-845.266,r2SCAN-D4,P1
C52H36N12O9S2Zn4-1_5-r2SCAN-D4,Zn4H36C52S2(N4O3)3,-0.0315005,-863.485,r2SCAN-D4,P1
C52H32N12O17Zn4-3_3-r2SCAN-D4,Zn4H32C52N12O17,-0.212959,-901.257,r2SCAN-D4,P1
C66H24N6O13S6Zn4-0-r2SCAN-D4,Zn4H24C66S6N6O13,-0.0697552,-967.819,r2SCAN-D4,P1
C44H36N16O5Zn4-0-r2SCAN-D4,Zn4H36C44N16O5,0.089991,-767.336,r2SCAN-D4,P1
C44H36N16O5Zn4-3_1-r2SCAN-D4,Zn4H36C44N16O5,0.0998499,-766.301,r2SCAN-D4,P1
C44H40N20O17Zn4-1_2-r2SCAN-D4,Zn4H40C44N20O17,-0.26914,-930.711,r2SCAN-D4,P1
C44H28N16O21Zn4-1_1-r2SCAN-D4,Zn4H28C44N16O21,-0.277164,-873.585,r2SCAN-D4,P1
C44H28N16O21Zn4-1_9-r2SCAN-D4,Zn4H28C44N16O21,-0.209106,-865.894,r2SCAN-D4,P1
C40H32N8O21Zn4-7_6-r2SCAN-D4,Zn4H32C40N8O21,-0.385549,-783.299,r2SCAN-D4,P1
C40H24N16O21Zn4-2_4-r2SCAN-D4,Zn4H24C40N16O21,-0.226123,-812.112,r2SCAN-D4,P1
C52H28N12O17Zn4-3_10-r2SCAN-D4,Zn4H28C52N12O17,-0.162921,-880.923,r2SCAN-D4,P1
C51H42N6O19Zn4-1_5-r2SCAN-D4,Zn4H42C51N6O19,-0.323092,-897.046,r2SCAN-D4,P1
C51H42N6O19Zn4-0_1-r2SCAN-D4,Zn4H42C51N6O19,-0.292419,-893.304,r2SCAN-D4,P1
C51H33N9O13Zn4-0-r2SCAN-D4,Zn4H33C51N9O13,-0.171372,-837.894,r2SCAN-D4,P1
C51H33N12O22Zn4-2_7-r2SCAN-D4,Zn4H33C51(N6O11)2,-0.23727,-927.833,r2SCAN-D4,P1
C51H24N21O10Zn4-1_4-r2SCAN-D4,Zn4H24C51N21O10,-0.00550651,-880.887,r2SCAN-D4,P1
C51H18N27O10Zn4-0_4-r2SCAN-D4,Zn4H18C51N27O10,0.0880795,-904.758,r2SCAN-D4,P1
C48H42N12O13Zn4-0_7-r2SCAN-D4,Zn4H42C48N12O13,-0.199565,-871.306,r2SCAN-D4,P1
C48H40N8O17Zn4-0_12-r2SCAN-D4,Zn4H40C48N8O17,-0.237537,-855.116,r2SCAN-D4,P1
C48H40N24O9Zn4-3_2-r2SCAN-D4,Zn4H40C48(N8O3)3,-0.0430766,-932.558,r2SCAN-D4,P1
C48H32N8O17Zn4-3_9-r2SCAN-D4,Zn4H32C48N8O17,-0.259608,-827.966,r2SCAN-D4,P1
C48H36N12O13S4Zn4-0_3-r2SCAN-D4,Zn4H36C48S4N12O13,-0.203058,-883.098,r2SCAN-D4,P1
C48H28N20O5Zn4-2-r2SCAN-D4,Zn4H28C48(N4O)5,0.144012,-810.681,r2SCAN-D4,P1
C48H28N12O21Zn4-1_6-r2SCAN-D4,Zn4H28C48(N4O7)3,-0.26202,-875.337,r2SCAN-D4,P1
C48H24N8O33Zn4-2_1-r2SCAN-D4,Zn4H24C48N8O33,-0.273241,-897.118,r2SCAN-D4,P1
C48H24N8O13S8Zn4-3_9-r2SCAN-D4,Zn4H24C48S8N8O13,-0.0568028,-819.74,r2SCAN-D4,P1
C48H24N16O13S8Zn4-3-r2SCAN-D4,Zn4H24C48S8N16O13,-0.0892695,-897.072,r2SCAN-D4,P1
C44H32N8O13Zn4-2_8-r2SCAN-D4,Zn4H32C44N8O13,-0.239312,-760.487,r2SCAN-D4,P1
C30H18N24O13Zn4-0_10-r2SCAN-D4,Zn4H18C30N24O13,-0.064299,-699.821,r2SCAN-D4,P1
C64H24N16O13Zn4-0_8-MACE-OMat-D3,C64H24N16O13Zn4-0_8-MACE-OMat-D3,-0.100195,-880.632,MACE-OMat-D3,P1
C64H20N16O13Zn4-1_16-MACE-OMat-D3,C64H20N16O13Zn4-1_16-MACE-OMat-D3,-0.0457918,-860.891,MACE-OMat-D3,P1
C60H28N8O17Zn4-1_2-MACE-OMat-D3,C60H28N8O17Zn4-1_2-MACE-OMat-D3,-0.151732,-815.493,MACE-OMat-D3,P1
C60H24N12O13S6Zn4-0_3-MACE-OMat-D3,C60H24N12O13S6Zn4-0_3-MACE-OMat-D3,-0.070124,-831.469,MACE-OMat-D3,P1
C60H24N12O13S6Zn4-0_18-MACE-OMat-D3,C60H24N12O13S6Zn4-0_18-MACE-OMat-D3,-0.0979257,-834.777,MACE-OMat-D3,P1
C60H18N12O13S6Zn4-1-MACE-OMat-D3,C60H18N12O13S6Zn4-1-MACE-OMat-D3,-0.11181,-816.296,MACE-OMat-D3,P1
C56H40N8O13Zn4-0_6-MACE-OMat-D3,C56H40N8O13Zn4-0_6-MACE-OMat-D3,-0.287478,-814.879,MACE-OMat-D3,P1
C56H36N12O13Zn4-0_16-MACE-OMat-D3,C56H36N12O13Zn4-0_16-MACE-OMat-D3,-0.201338,-824.86,MACE-OMat-D3,P1
C54H39N9O16Zn4-3_7-MACE-OMat-D3,C54H39N9O16Zn4-3_7-MACE-OMat-D3,-0.263422,-813.788,MACE-OMat-D3,P1
C54H36N18O13Zn4-2_5-MACE-OMat-D3,C54H36N18O13Zn4-2_5-MACE-OMat-D3,-0.16514,-852.819,MACE-OMat-D3,P1
C54H18N12O13S6Zn4-0_18-MACE-OMat-D3,C54H18N12O13S6Zn4-0_18-MACE-OMat-D3,-0.112035,-760.482,MACE-OMat-D3,P1
C52H32N12O17Zn4-3_10-MACE-OMat-D3,C52H32N12O17Zn4-3_10-MACE-OMat-D3,-0.195242,-793.38,MACE-OMat-D3,P1
C52H28N4O21Zn4-3_15-MACE-OMat-D3,C52H28N4O21Zn4-3_15-MACE-OMat-D3,-0.354154,-749.2,MACE-OMat-D3,P1
C52H28N4O21Zn4-3_4-MACE-OMat-D3,C52H28N4O21Zn4-3_4-MACE-OMat-D3,-0.347481,-748.473,MACE-OMat-D3,P1
C52H24N8O17Zn4-2-MACE-OMat-D3,C52H24N8O17Zn4-2-MACE-OMat-D3,-0.241001,-736.514,MACE-OMat-D3,P1
C48H32N20O17Zn4-2-MACE-OMat-D3,C48H32N20O17Zn4-2-MACE-OMat-D3,-0.282534,-834.702,MACE-OMat-D3,P1
C48H30N6O13Zn4-0_17-MACE-OMat-D3,C48H30N6O13Zn4-0_17-MACE-OMat-D3,-0.261697,-683.842,MACE-OMat-D3,P1
C48H28N12O17Zn4-0_7-MACE-OMat-D3,C48H28N12O17Zn4-0_7-MACE-OMat-D3,-0.244601,-747.445,MACE-OMat-D3,P1
C48H27N9O13Zn4-3_13-MACE-OMat-D3,C48H27N9O13Zn4-3_13-MACE-OMat-D3,-0.222807,-695.217,MACE-OMat-D3,P1
C48H27N9O13Zn4-0_10-MACE-OMat-D3,C48H27N9O13Zn4-0_10-MACE-OMat-D3,-0.203165,-693.233,MACE-OMat-D3,P1
C48H24O21Zn4-2_11-MACE-OMat-D3,C48H24O21Zn4-2_11-MACE-OMat-D3,-0.395629,-665.842,MACE-OMat-D3,P1
C48H24N8O17S8Zn4-2_11-MACE-OMat-D3,C48H24N8O17S8Zn4-2_11-MACE-OMat-D3,-0.14132,-722.864,MACE-OMat-D3,P1
C48H18N6O13S6Zn4-0_14-MACE-OMat-D3,C48H18N6O13S6Zn4-0_14-MACE-OMat-D3,-0.228804,-664.995,MACE-OMat-D3,P1
C48H16N16O17Zn4-0_18-MACE-OMat-D3,C48H16N16O17Zn4-0_18-MACE-OMat-D3,-0.131485,-728.517,MACE-OMat-D3,P1
C44H40N20O17Zn4-1_7-MACE-OMat-D3,C44H40N20O17Zn4-1_7-MACE-OMat-D3,-0.359293,-834.598,MACE-OMat-D3,P1
C44H32N32O13Zn4-2_11-MACE-OMat-D3,C44H32N32O13Zn4-2_11-MACE-OMat-D3,-0.214249,-870.86,MACE-OMat-D3,P1
C42H30N12O16Zn4-2_17-MACE-OMat-D3,C42H30N12O16Zn4-2_17-MACE-OMat-D3,-0.336925,-702.195,MACE-OMat-D3,P1
C42H27N6O10Zn4-3_2-MACE-OMat-D3,C42H27N6O10Zn4-3_2-MACE-OMat-D3,-0.109898,-587.448,MACE-OMat-D3,P1
C42H24N6O13Zn4-0_6-MACE-OMat-D3,C42H24N6O13Zn4-0_6-MACE-OMat-D3,-0.257766,-605.722,MACE-OMat-D3,P1
C42H24N6O13Zn4-0_13-MACE-OMat-D3,C42H24N6O13Zn4-0_13-MACE-OMat-D3,-0.258189,-605.759,MACE-OMat-D3,P1
C40H24N8O17Zn4-1_16-MACE-OMat-D3,C40H24N8O17Zn4-1_16-MACE-OMat-D3,-0.234121,-622.646,MACE-OMat-D3,P1
C40H20N8O17Zn4-1_9-MACE-OMat-D3,C40H20N8O17Zn4-1_9-MACE-OMat-D3,-0.228958,-608.275,MACE-OMat-D3,P1
C40H20N8O17Zn4-0_11-MACE-OMat-D3,C40H20N8O17Zn4-0_11-MACE-OMat-D3,-0.269827,-611.912,MACE-OMat-D3,P1
C40H20N12O13Zn4-0_19-MACE-OMat-D3,C40H20N12O13Zn4-0_19-MACE-OMat-D3,-0.212657,-620.41,MACE-OMat-D3,P1
C40H12N8O13Zn4-3_14-MACE-OMat-D3,C40H12N8O13Zn4-3_14-MACE-OMat-D3,-0.211846,-558.467,MACE-OMat-D3,P1
C24H24N24O13Zn4-0_2-MACE-OMat-D3,C24H24N24O13Zn4-0_2-MACE-OMat-D3,-0.271512,-591.644,MACE-OMat-D3,P1
C20H12O7Zn4-2-MACE-OMat-D3,C20H12O7Zn4-2-MACE-OMat-D3,-0.129135,-267.369,MACE-OMat-D3,P1
C18H15N3O13Zn4-1_10-MACE-OMat-D3,C18H15N3O13Zn4-1_10-MACE-OMat-D3,-0.577381,-338.482,MACE-OMat-D3,P1
C18H12O19Zn4-0-pcu-MACE-OMat-D3,C18H12O19Zn4-0-pcu-MACE-OMat-D3,-0.739331,-341.989,MACE-OMat-D3,P1
C18H12O19Zn4-2_9-r2SCAN-D4,C18H12O19Zn4-2_9-r2SCAN-D4,-0.768064,-409.159,r2SCAN-D4,P1
C56H24N4O21Zn4-1_6-MACE-OMat-D3,C56H24N4O21Zn4-1_6-MACE-OMat-D3,-0.224254,-758.845,MACE-OMat-D3,P1
C56H24N12O21Zn4-0_15-MACE-OMat-D3,C56H24N12O21Zn4-0_15-MACE-OMat-D3,-0.235418,-828.702,MACE-OMat-D3,P1
C56H20N12O13Zn4-2_12-MACE-OMat-D3,C56H20N12O13Zn4-2_12-MACE-OMat-D3,-0.135965,-762.874,MACE-OMat-D3,P1
C56H20N12O13Zn4-1_10-MACE-OMat-D3,C56H20N12O13Zn4-1_10-MACE-OMat-D3,-0.147509,-764.087,MACE-OMat-D3,P1
C56H20N12O13Zn4-1_15-MACE-OMat-D3,C56H20N12O13Zn4-1_15-MACE-OMat-D3,-0.133144,-762.578,MACE-OMat-D3,P1
C56H16N12O13Zn4-3_9-MACE-OMat-D3,C56H16N12O13Zn4-3_9-MACE-OMat-D3,-0.0907751,-744.791,MACE-OMat-D3,P1
C52H20N8O13Zn4-2_2-MACE-OMat-D3,C52H20N8O13Zn4-2_2-MACE-OMat-D3,-0.108247,-688.941,MACE-OMat-D3,P1
C51H33N9O13Zn4-0_11-MACE-OMat-D3,C51H33N9O13Zn4-0_11-MACE-OMat-D3,-0.242955,-746.485,MACE-OMat-D3,P1
C51H33N12O22Zn4-3_8-MACE-OMat-D3,C51H33N12O22Zn4-3_8-MACE-OMat-D3,-0.327584,-829.292,MACE-OMat-D3,P1
C48H40N8O17Zn4-0_12-MACE-OMat-D3,C48H40N8O17Zn4-0_12-MACE-OMat-D3,-0.270628,-757.993,MACE-OMat-D3,P1
C48H40N8O13Zn4-1_8-MACE-OMat-D3,C48H40N8O13Zn4-1_8-MACE-OMat-D3,-0.266901,-736.697,MACE-OMat-D3,P1
C48H24N6O13Zn4-1_13-MACE-OMat-D3,C48H24N6O13Zn4-1_13-MACE-OMat-D3,-0.210934,-657.987,MACE-OMat-D3,P1
C48H24N6O13S6Zn4-2_4-MACE-OMat-D3,C48H24N6O13S6Zn4-2_4-MACE-OMat-D3,-0.187473,-681.656,MACE-OMat-D3,P1
C48H24N24O10Zn4-3_9-MACE-OMat-D3,C48H24N24O10Zn4-3_9-MACE-OMat-D3,-0.0654984,-780.512,MACE-OMat-D3,P1
C48H24N24O10Zn4-0_4-MACE-OMat-D3,C48H24N24O10Zn4-0_4-MACE-OMat-D3,-0.0693285,-780.933,MACE-OMat-D3,P1
C48H24N16O13S8Zn4-3_5-MACE-OMat-D3,C48H24N16O13S8Zn4-3_5-MACE-OMat-D3,-0.0975517,-765.448,MACE-OMat-D3,P1
C48H24N16O13S8Zn4-2_6-MACE-OMat-D3,C48H24N16O13S8Zn4-2_6-MACE-OMat-D3,-0.173688,-774.051,MACE-OMat-D3,P1
C44H20N8O13S4Zn4-1_6-MACE-OMat-D3,C44H20N8O13S4Zn4-1_6-MACE-OMat-D3,-0.142451,-634.647,MACE-OMat-D3,P1
C44H20N8O13S4Zn4-0_13-MACE-OMat-D3,C44H20N8O13S4Zn4-0_13-MACE-OMat-D3,-0.190035,-639.072,MACE-OMat-D3,P1
C36H33N18O10Zn4-2_7-MACE-OMat-D3,C36H33N18O10Zn4-2_7-MACE-OMat-D3,-0.216858,-664.0,MACE-OMat-D3,P1
C36H28N12O13Zn4-3-MACE-OMat-D3,C36H28N12O13Zn4-3-MACE-OMat-D3,-0.308694,-619.364,MACE-OMat-D3,P1
C36H28N4O9Zn4-0_1-MACE-OMat-D3,C36H28N4O9Zn4-0_1-MACE-OMat-D3,-0.145551,-515.895,MACE-OMat-D3,P1
C36H28N12O9Zn4-6_7-MACE-OMat-D3,C36H28N12O9Zn4-6_7-MACE-OMat-D3,-0.136347,-582.997,MACE-OMat-D3,P1
C36H16N8O13Zn4-2_7-MACE-OMat-D3,C36H16N8O13Zn4-2_7-MACE-OMat-D3,-0.217984,-535.136,MACE-OMat-D3,P1
C22H18N4O11Zn4-3-r2SCAN-D4,C22H18N4O11Zn4-3-r2SCAN-D4,-0.338875,-439.291,r2SCAN-D4,P1
C26H14N2O11Zn4-0_2-r2SCAN-D4,C26H14N2O11Zn4-0_2-r2SCAN-D4,-0.312867,-445.069,r2SCAN-D4,P1
C33H18O13Zn4-0_9-r2SCAN-D4,C33H18O13Zn4-0_9-r2SCAN-D4,-0.362649,-529.183,r2SCAN-D4,P1
C28H16N4O17Zn4-1_14-r2SCAN-D4,C28H16N4O17Zn4-1_14-r2SCAN-D4,-0.42977,-537.066,r2SCAN-D4,P1
C24H16O25Zn4-2-r2SCAN-D4,C24H16O25Zn4-2-r2SCAN-D4,-0.718035,-526.852,r2SCAN-D4,P1
C48H24N12O21Zn4-1_13-MACE-OMat-D3,C48H24N12O21Zn4-1_13-MACE-OMat-D3,-0.262431,-756.206,MACE-OMat-D3,P1
C44H24N8O17Zn4-0-MACE-OMat-D3,C44H24N8O17Zn4-0-MACE-OMat-D3,-0.308806,-667.605,MACE-OMat-D3,P1
C28H8N8O5Zn4-3-r2SCAN-D4,C28H8N8O5Zn4-3-r2SCAN-D4,0.280906,-431.621,r2SCAN-D4,P1
C30H14N4O11Zn4-1_10.0-r2SCAN-D4,C30H14N4O11Zn4-1_10.0-r2SCAN-D4,-0.141145,-494.499,r2SCAN-D4,P1
C48H28N4O17Zn4-2_12-r2SCAN-D4,C48H28N4O17Zn4-2_12-r2SCAN-D4,-0.302833,-779.822,r2SCAN-D4,P1
Al1C10H9N2O2S2-14-r2SCAN-D4,Al1C10H9N2O2S2-14-r2SCAN-D4,0.145031,-180.544,r2SCAN-D4,P1
C8H7Mg2N3O3-5-r2SCAN-D4,C8H7Mg2N3O3-5-r2SCAN-D4,0.00960029,-157.425,r2SCAN-D4,P1
C44H24N8O17Zn4-2_12-r2SCAN-D4,Zn4H24C44N8O17,-0.23431,-754.673,r2SCAN-D4,P1
C44H24N8O13S4Zn4-0_6-r2SCAN-D4,Zn4H24C44S4N8O13,-0.11584,-752.42,r2SCAN-D4,P1
C40H20N8O17Zn4-3_9-r2SCAN-D4,Zn4H20C40N8O17,-0.244409,-699.801,r2SCAN-D4,P1
C40H20N8O17Zn4-2_2-r2SCAN-D4,Zn4H20C40N8O17,-0.170886,-693.258,r2SCAN-D4,P1
C40H20N8O17Zn4-1_3-r2SCAN-D4,Zn4H20C40N8O17,-0.220325,-697.658,r2SCAN-D4,P1
C36H32N12O17Zn4-3_16-r2SCAN-D4,Zn4H32C36N12O17,-0.376746,-754.12,r2SCAN-D4,P1
C24H20N12O13Zn4-2_14-r2SCAN-D4,Zn4H20C24N12O13,-0.362599,-557.566,r2SCAN-D4,P1
C36H28N8O5Zn4-3-r2SCAN-D4,Zn4H28C36N8O5,0.0426822,-592.327,r2SCAN-D4,P1
C36H18N6O13S3Zn4-3_9-r2SCAN-D4,Zn4H18C36S3N6O13,-0.199626,-629.843,r2SCAN-D4,P1
C24H24N8O17Zn4-3_5-r2SCAN-D4,Zn4H24C24N8O17,-0.506507,-570.605,r2SCAN-D4,P1
C30H18O22Zn4-1_10-r2SCAN-D4,Zn2H9C15O11,-0.57244,-569.221,r2SCAN-D4,P1
C56H16N12O13Zn4-3_3-r2SCAN-D4,Zn4H16C56N12O13,-0.0541336,-843.281,r2SCAN-D4,P1
C52H20N8O13Zn4-1_2-r2SCAN-D4,Zn4H20C52N8O13,-0.126459,-787.236,r2SCAN-D4,P1
C52H20N12O13Zn4-0_3-r2SCAN-D4,Zn4H20C52N12O13,-0.0381945,-815.431,r2SCAN-D4,P1
